,loss,accuracy,val_loss,val_accuracy
29,0.04393238201737404,0.9828540086746216,0.2312026172876358,0.9469026327133179
30,0.05404501408338547,0.9809181690216064,0.21191714704036713,0.9502212405204773
31,0.03927752375602722,0.9878318309783936,0.1357433795928955,0.9557521939277649
32,0.05251398682594299,0.9789823293685913,0.3531530797481537,0.9236725568771362
33,0.06450189650058746,0.9784291982650757,0.5425589084625244,0.9192478060722351
34,0.05547602102160454,0.9806416034698486,0.13129277527332306,0.9623894095420837
35,0.04121144488453865,0.9836836457252502,0.1710474193096161,0.9546459913253784
36,0.04892910644412041,0.9831305146217346,0.1526237428188324,0.9480088353157043
37,0.042141858488321304,0.9839601516723633,0.5608971118927002,0.9292035102844238
38,0.048222023993730545,0.9834070801734924,0.13903482258319855,0.9568583965301514
39,0.03644609823822975,0.9875553250312805,0.12991653382778168,0.9612832069396973
40,0.042530421167612076,0.9834070801734924,0.21943381428718567,0.9623894095420837
41,0.04889961704611778,0.9834070801734924,0.11367105692625046,0.9590708017349243
42,0.036267831921577454,0.988661527633667,0.09796321392059326,0.9701327681541443
43,0.03149169310927391,0.9900442361831665,0.16383518278598785,0.9480088353157043
44,0.032272692769765854,0.9894911646842957,0.1344173401594162,0.9679203629493713
45,0.030096987262368202,0.9897676706314087,0.11179248243570328,0.9679203629493713
46,0.02813219092786312,0.9908738732337952,0.10870401561260223,0.9723451137542725
47,0.037943147122859955,0.9878318309783936,0.15301574766635895,0.9634955525398254
48,0.03277169167995453,0.9878318309783936,0.16643156111240387,0.9424778819084167
49,0.023837720975279808,0.9917035102844238,0.11728551238775253,0.9668141603469849
50,0.03485260531306267,0.9867256879806519,0.18086914718151093,0.9513274431228638
51,0.03610707446932793,0.9881083965301514,0.7609786987304688,0.9059734344482422
52,0.0376465767621994,0.9900442361831665,0.25905707478523254,0.9690265655517578
53,0.04503383859992027,0.9836836457252502,0.11739253997802734,0.9657079577445984
54,0.03654506430029869,0.9845132827758789,0.23057858645915985,0.9292035102844238
55,0.04489262402057648,0.9836836457252502,0.09823027998209,0.9701327681541443
56,0.02147972211241722,0.9925332069396973,0.14635421335697174,0.9657079577445984
57,0.01026954036206007,0.9964048862457275,0.12090744823217392,0.9679203629493713
58,0.02044813521206379,0.9925332069396973,0.14574936032295227,0.9690265655517578
59,0.027903033420443535,0.9900442361831665,0.12674468755722046,0.971238911151886
60,0.03781742602586746,0.9883849620819092,0.13974209129810333,0.9668141603469849
61,0.028745952993631363,0.9922566413879395,0.18999870121479034,0.971238911151886
62,0.020682137459516525,0.9919800758361816,0.20200857520103455,0.9590708017349243
63,0.03401823714375496,0.9883849620819092,0.12243826687335968,0.971238911151886
64,0.02259816788136959,0.9933628439903259,0.30575114488601685,0.9469026327133179
65,0.026414750143885612,0.9917035102844238,0.13999833166599274,0.9668141603469849
66,0.012923170812427998,0.9952986836433411,0.17488501965999603,0.9634955525398254
67,0.012597707100212574,0.9950221180915833,0.13152377307415009,0.9568583965301514
68,0.01645813137292862,0.9939159154891968,1.7884401082992554,0.9236725568771362
69,0.011424657888710499,0.9961283206939697,0.11137561500072479,0.9734513163566589
70,0.00915810838341713,0.9966813921928406,0.1751250922679901,0.9634955525398254
71,0.024094661697745323,0.9925332069396973,0.11583101004362106,0.9745575189590454
72,0.014208925887942314,0.9952986836433411,0.15749897062778473,0.9668141603469849
73,0.03442053869366646,0.98893803358078,0.14774715900421143,0.9601770043373108
74,0.01657016947865486,0.9947455525398254,0.1211506649851799,0.9723451137542725
75,0.017730703577399254,0.9944690465927124,0.2270839810371399,0.9668141603469849
76,0.020696844905614853,0.9936394095420837,0.10985781252384186,0.971238911151886
77,0.015198921784758568,0.9955752491950989,0.14509102702140808,0.9646017551422119
78,0.03121371567249298,0.9903208017349243,0.10445199906826019,0.9668141603469849
79,0.007087067235261202,0.997787594795227,0.11138936877250671,0.9723451137542725
80,0.007808506488800049,0.997787594795227,0.1024799570441246,0.9668141603469849
81,0.016852710396051407,0.9947455525398254,0.12478213012218475,0.9701327681541443
82,0.01451076939702034,0.9944690465927124,0.12462576478719711,0.9502212405204773
83,0.03189362958073616,0.9892145991325378,0.09284424036741257,0.9723451137542725
84,0.018015550449490547,0.9950221180915833,0.11587861180305481,0.9690265655517578
85,0.008363940753042698,0.997787594795227,0.09479419887065887,0.9690265655517578
86,0.004296251107007265,0.9988937973976135,0.10625775158405304,0.9745575189590454
87,0.006454543676227331,0.9972345232963562,0.14245736598968506,0.9657079577445984
88,0.010382619686424732,0.9958517551422119,0.10498111695051193,0.9723451137542725
89,0.004931032191962004,0.9986172318458557,0.170302152633667,0.9679203629493713
90,0.027680015191435814,0.9919800758361816,0.14724202454090118,0.9679203629493713
91,0.022601621225476265,0.9908738732337952,0.18382686376571655,0.9623894095420837
92,0.011178279295563698,0.9969579577445984,0.13961413502693176,0.9612832069396973
93,0.0037441831082105637,0.9991703629493713,0.12391502410173416,0.9734513163566589
94,0.010013993829488754,0.9983407258987427,0.11177872866392136,0.9690265655517578
95,0.003649733727797866,0.9986172318458557,0.14828531444072723,0.9701327681541443
96,0.014796806499361992,0.9947455525398254,0.2770889699459076,0.9546459913253784
97,0.010983644053339958,0.9966813921928406,0.1450474113225937,0.9679203629493713
98,0.01305188238620758,0.9950221180915833,0.14289423823356628,0.9723451137542725
99,0.00422348827123642,0.9994469285011292,0.1385589987039566,0.9745575189590454
